x	t=0	t=1000	t=2000	t=3000	t=4000	t=5000	t=6000	t=7000	t=8000	t=9000	t=10000	t=11000	t=12000	t=13000	t=14000	t=15000	t=16000	t=17000	t=18000	t=19000	t=20000	t=21000	t=22000	t=23000	t=24000	t=25000	t=26000	t=27000	t=28000	t=29000	t=30000	t=31000	t=32000	t=33000	t=34000	t=34135
43.2928	3.56141	3.63424	3.65068	3.66246	3.67266	3.68235	3.69211	3.70232	3.71325	3.72503	3.73759	3.75059	3.76358	3.77629	3.78877	3.8013	3.81433	3.82841	3.84429	3.86277	3.8845	3.90917	3.9349	3.95943	3.98179	4.00235	4.02198	4.04164	4.06229	4.08488	4.11011	4.13763	4.16459	4.18438	4.19625	4.19933
45.8997	3.56141	3.63427	3.6507	3.66248	3.67268	3.68238	3.69214	3.70234	3.71327	3.72506	3.73762	3.75062	3.76361	3.77632	3.78879	3.80133	3.81435	3.82844	3.84432	3.8628	3.88452	3.90919	3.93492	3.95945	3.98182	4.00238	4.02201	4.04166	4.06231	4.08491	4.11014	4.13765	4.16461	4.18441	4.19628	4.19936
48.5066	3.56141	3.6343	3.65073	3.66251	3.67271	3.68241	3.69217	3.70237	3.7133	3.72508	3.73764	3.75065	3.76364	3.77634	3.78882	3.80136	3.81438	3.82847	3.84435	3.86283	3.88455	3.90922	3.93495	3.95948	3.98185	4.00241	4.02204	4.04169	4.06234	4.08494	4.11017	4.13768	4.16464	4.18444	4.1963	4.19938
51.1134	3.56141	3.63433	3.65076	3.66254	3.67274	3.68244	3.6922	3.7024	3.71333	3.72511	3.73767	3.75068	3.76367	3.77637	3.78885	3.80139	3.81441	3.8285	3.84438	3.86286	3.88458	3.90925	3.93498	3.95951	3.98188	4.00244	4.02207	4.04172	4.06237	4.08497	4.1102	4.13771	4.16467	4.18447	4.19633	4.19941
53.7203	3.56141	3.63436	3.6508	3.66257	3.67277	3.68247	3.69223	3.70243	3.71336	3.72515	3.73771	3.75071	3.7637	3.77641	3.78888	3.80142	3.81444	3.82853	3.84441	3.86289	3.88461	3.90928	3.93501	3.95954	3.98191	4.00247	4.0221	4.04175	4.0624	4.085	4.11023	4.13774	4.1647	4.1845	4.19637	4.19945
56.3272	3.56141	3.6344	3.65083	3.66261	3.67281	3.6825	3.69226	3.70247	3.7134	3.72518	3.73774	3.75074	3.76373	3.77644	3.78892	3.80145	3.81448	3.82856	3.84444	3.86292	3.88465	3.90932	3.93505	3.95958	3.98195	4.0025	4.02213	4.04179	4.06244	4.08503	4.11027	4.13778	4.16474	4.18453	4.1964	4.19948
58.9341	3.56141	3.63443	3.65087	3.66264	3.67284	3.68254	3.6923	3.70251	3.71343	3.72522	3.73778	3.75078	3.76377	3.77648	3.78895	3.80149	3.81451	3.8286	3.84448	3.86296	3.88468	3.90936	3.93508	3.95961	3.98198	4.00254	4.02217	4.04182	4.06247	4.08507	4.1103	4.13781	4.16477	4.18457	4.19644	4.19952
61.541	3.56141	3.63447	3.65091	3.66268	3.67288	3.68258	3.69234	3.70254	3.71347	3.72526	3.73782	3.75082	3.76381	3.77652	3.78899	3.80153	3.81455	3.82864	3.84452	3.863	3.88472	3.90939	3.93512	3.95965	3.98202	4.00258	4.02221	4.04186	4.06251	4.08511	4.11034	4.13785	4.16481	4.18461	4.19647	4.19956
64.1479	3.56141	3.63451	3.65095	3.66272	3.67292	3.68262	3.69238	3.70258	3.71351	3.7253	3.73786	3.75086	3.76385	3.77656	3.78903	3.80157	3.81459	3.82868	3.84456	3.86304	3.88476	3.90943	3.93516	3.95969	3.98206	4.00262	4.02225	4.0419	4.06255	4.08515	4.11038	4.13789	4.16485	4.18465	4.19651	4.1996
66.7548	3.56141	3.63455	3.65099	3.66277	3.67297	3.68266	3.69242	3.70263	3.71355	3.72534	3.7379	3.7509	3.76389	3.7766	3.78908	3.80161	3.81464	3.82872	3.8446	3.86308	3.88481	3.90948	3.93521	3.95974	3.9821	4.00266	4.02229	4.04195	4.0626	4.08519	4.11042	4.13794	4.1649	4.18469	4.19656	4.19964
69.3617	3.56141	3.6346	3.65103	3.66281	3.67301	3.68271	3.69247	3.70267	3.7136	3.72538	3.73794	3.75095	3.76394	3.77664	3.78912	3.80166	3.81468	3.82877	3.84465	3.86313	3.88485	3.90952	3.93525	3.95978	3.98215	4.00271	4.02234	4.04199	4.06264	4.08524	4.11047	4.13798	4.16494	4.18474	4.1966	4.19968
71.9686	3.56141	3.63465	3.65108	3.66286	3.67306	3.68275	3.69251	3.70272	3.71365	3.72543	3.73799	3.75099	3.76398	3.77669	3.78917	3.8017	3.81473	3.82881	3.84469	3.86317	3.8849	3.90957	3.9353	3.95983	3.9822	4.00275	4.02238	4.04204	4.06269	4.08528	4.11052	4.13803	4.16499	4.18479	4.19665	4.19973
74.5755	3.56141	3.6347	3.65113	3.66291	3.67311	3.6828	3.69256	3.70277	3.7137	3.72548	3.73804	3.75104	3.76403	3.77674	3.78922	3.80175	3.81478	3.82886	3.84474	3.86322	3.88495	3.90962	3.93535	3.95988	3.98224	4.0028	4.02243	4.04209	4.06274	4.08533	4.11056	4.13808	4.16504	4.18483	4.1967	4.19978
77.1824	3.56141	3.63475	3.65118	3.66296	3.67316	3.68285	3.69261	3.70282	3.71375	3.72553	3.73809	3.75109	3.76408	3.77679	3.78927	3.8018	3.81483	3.82891	3.84479	3.86327	3.885	3.90967	3.9354	3.95993	3.9823	4.00285	4.02248	4.04214	4.06279	4.08538	4.11062	4.13813	4.16509	4.18489	4.19675	4.19983
79.7893	3.56141	3.6348	3.65123	3.66301	3.67321	3.68291	3.69267	3.70287	3.7138	3.72558	3.73814	3.75115	3.76414	3.77684	3.78932	3.80186	3.81488	3.82897	3.84485	3.86333	3.88505	3.90972	3.93545	3.95998	3.98235	4.00291	4.02254	4.04219	4.06284	4.08544	4.11067	4.13818	4.16514	4.18494	4.1968	4.19988
82.3962	3.56141	3.63485	3.65129	3.66307	3.67327	3.68296	3.69272	3.70293	3.71386	3.72564	3.7382	3.7512	3.76419	3.7769	3.78938	3.80191	3.81494	3.82902	3.8449	3.86338	3.88511	3.90978	3.93551	3.96004	3.9824	4.00296	4.02259	4.04225	4.0629	4.08549	4.11072	4.13824	4.1652	4.18499	4.19686	4.19994
85.0031	3.56141	3.63491	3.65135	3.66312	3.67332	3.68302	3.69278	3.70299	3.71391	3.7257	3.73826	3.75126	3.76425	3.77696	3.78943	3.80197	3.81499	3.82908	3.84496	3.86344	3.88516	3.90983	3.93556	3.96009	3.98246	4.00302	4.02265	4.0423	4.06295	4.08555	4.11078	4.13829	4.16525	4.18505	4.19691	4.2
87.61	3.56141	3.63497	3.65141	3.66318	3.67338	3.68308	3.69284	3.70304	3.71397	3.72576	3.73832	3.75132	3.76431	3.77702	3.78949	3.80203	3.81505	3.82914	3.84502	3.8635	3.88522	3.90989	3.93562	3.96015	3.98252	4.00308	4.02271	4.04236	4.06301	4.08561	4.11084	4.13835	4.16531	4.18511	4.19697	4.20005
