t(s)	Capacity(Ah)	Voltage(V)
10230.4	-0.00209723	3.74133
10236.8	-0.00209854	3.74141
10243.2	-0.00209986	3.74149
10249.6	-0.00210117	3.74158
10256	-0.00210248	3.74166
10262.4	-0.00210379	3.74174
10268.8	-0.0021051	3.74182
10275.2	-0.00210642	3.74191
10281.6	-0.00210773	3.74199
10288	-0.00210904	3.74207
10294.4	-0.00211035	3.74216
10300.8	-0.00211166	3.74224
10307.2	-0.00211298	3.74232
10313.6	-0.00211429	3.74241
10320	-0.0021156	3.74249
10326.4	-0.00211691	3.74257
10332.8	-0.00211822	3.74265
10339.2	-0.00211954	3.74274
10345.6	-0.00212085	3.74282
10352	-0.00212216	3.7429
10358.4	-0.00212347	3.74299
10364.8	-0.00212478	3.74307
10371.2	-0.0021261	3.74315
10377.6	-0.00212741	3.74324
10384	-0.00212872	3.74332
10390.4	-0.00213003	3.7434
10396.8	-0.00213134	3.74349
10403.2	-0.00213266	3.74357
10409.6	-0.00213397	3.74365
10416	-0.00213528	3.74374
10422.4	-0.00213659	3.74382
10428.8	-0.0021379	3.7439
10435.2	-0.00213922	3.74398
10441.6	-0.00214053	3.74407
10448	-0.00214184	3.74415
10454.4	-0.00214315	3.74423
10460.8	-0.00214446	3.74432
10467.2	-0.00214578	3.7444
10473.6	-0.00214709	3.74448
10480	-0.0021484	3.74457
10486.4	-0.00214971	3.74465
10492.8	-0.00215102	3.74473
10499.2	-0.00215234	3.74482
10505.6	-0.00215365	3.7449
10508.8	-0.0021543	3.74494
10512	-0.00215496	3.74498
10518.4	-0.00215627	3.74507
10524.8	-0.00215758	3.74515
10531.2	-0.0021589	3.74523
10537.6	-0.00216021	3.74532
10544	-0.00216152	3.7454
10547.2	-0.00216218	3.74544
10550.4	-0.00216283	3.74548
10553.6	-0.00216349	3.74553
10560	-0.0021648	3.74561
10566.4	-0.00216611	3.74569
10572.8	-0.00216742	3.74578
10579.2	-0.00216874	3.74586
10585.6	-0.00217005	3.74594
10592	-0.00217136	3.74603
10598.4	-0.00217267	3.74611
10604.8	-0.00217398	3.74619
10611.2	-0.0021753	3.74628
10617.6	-0.00217661	3.74636
10624	-0.00217792	3.74644
10630.4	-0.00217923	3.74653
10636.8	-0.00218054	3.74661
10643.2	-0.00218186	3.74669
10649.6	-0.00218317	3.74678
10656	-0.00218448	3.74686
10662.4	-0.00218579	3.74695
10668.8	-0.0021871	3.74703
10675.2	-0.00218842	3.74711
10681.6	-0.00218973	3.7472
10688	-0.00219104	3.74728
10694.4	-0.00219235	3.74736
10700.8	-0.00219366	3.74745
10707.2	-0.00219498	3.74753
10713.6	-0.00219629	3.74761
10720	-0.0021976	3.7477
10726.4	-0.00219891	3.74778
10732.8	-0.00220022	3.74786
10739.2	-0.00220154	3.74795
10745.6	-0.00220285	3.74803
10752	-0.00220416	3.74811
10758.4	-0.00220547	3.7482
10764.8	-0.00220678	3.74828
10771.2	-0.0022081	3.74837
10777.6	-0.00220941	3.74845
10784	-0.00221072	3.74853
10790.4	-0.00221203	3.74862
10796.8	-0.00221334	3.7487
10803.2	-0.00221466	3.74878
10809.6	-0.00221597	3.74887
10816	-0.00221728	3.74895
10822.4	-0.00221859	3.74903
10828.8	-0.0022199	3.74912
10835.2	-0.00222122	3.7492
10841.6	-0.00222253	3.74929
10848	-0.00222384	3.74937
10851.2	-0.0022245	3.74941
10854.4	-0.00222515	3.74945
10857.6	-0.00222581	3.74949
10860.8	-0.00222646	3.74954
10864	-0.00222712	3.74958
10867.2	-0.00222778	3.74962
10870.4	-0.00222843	3.74966
10873.6	-0.00222909	3.7497
10876.8	-0.00222974	3.74975
10880	-0.0022304	3.74979
10883.2	-0.00223106	3.74983
10886.4	-0.00223171	3.74987
10889.6	-0.00223237	3.74991
10892.8	-0.00223302	3.74995
10896	-0.00223368	3.75
10899.2	-0.00223434	3.75004
10902.4	-0.00223499	3.75008
10905.6	-0.00223565	3.75012
10908.8	-0.0022363	3.75016
10912	-0.00223696	3.7502
10915.2	-0.00223762	3.75025
10918.4	-0.00223827	3.75029
10921.6	-0.00223893	3.75033
10924.8	-0.00223958	3.75037
10928	-0.00224024	3.75041
10931.2	-0.0022409	3.75046
10934.4	-0.00224155	3.7505
10937.6	-0.00224221	3.75054
10940.8	-0.00224286	3.75058
10944	-0.00224352	3.75062
10947.2	-0.00224418	3.75066
10953.6	-0.00224549	3.75075
10960	-0.0022468	3.75083
10966.4	-0.00224811	3.75092
10972.8	-0.00224942	3.751
10979.2	-0.00225074	3.75108
10982.4	-0.00225139	3.75112
10985.6	-0.00225205	3.75117
10988.8	-0.0022527	3.75121
10992	-0.00225336	3.75125
10995.2	-0.00225402	3.75129
10998.4	-0.00225467	3.75133
11000	-0.002255	3.75135
11003.2	-0.00225566	3.7514
11006.4	-0.00225631	3.75144
11009.6	-0.00225697	3.75148
11012.8	-0.00225762	3.75152
11016	-0.00225828	3.75156
11019.2	-0.00225894	3.75161
11022.4	-0.00225959	3.75165
11025.6	-0.00226025	3.75169
11028.8	-0.0022609	3.75173
11035.2	-0.00226222	3.75181
11041.6	-0.00226353	3.7519
11048	-0.00226484	3.75198
11051.2	-0.0022655	3.75202
11054.4	-0.00226615	3.75207
11057.6	-0.00226681	3.75211
11060.8	-0.00226746	3.75215
11064	-0.00226812	3.75219
11067.2	-0.00226878	3.75223
11070.4	-0.00226943	3.75227
11073.6	-0.00227009	3.75232
11076.8	-0.00227074	3.75236
11080	-0.0022714	3.7524
11083.2	-0.00227206	3.75244
11086.4	-0.00227271	3.75248
11089.6	-0.00227337	3.75253
11092.8	-0.00227402	3.75257
11096	-0.00227468	3.75261
11099.2	-0.00227534	3.75265
11102.4	-0.00227599	3.75269
11105.6	-0.00227665	3.75273
11108.8	-0.0022773	3.75278
11112	-0.00227796	3.75282
11115.2	-0.00227862	3.75286
11118.4	-0.00227927	3.7529
11121.6	-0.00227993	3.75294
11124.8	-0.00228058	3.75299
11128	-0.00228124	3.75303
11131.2	-0.0022819	3.75307
11134.4	-0.00228255	3.75311
11137.6	-0.00228321	3.75315
11140.8	-0.00228386	3.75319
11144	-0.00228452	3.75324
11147.2	-0.00228518	3.75328
11150.4	-0.00228583	3.75332
11153.6	-0.00228649	3.75336
11156.8	-0.00228714	3.7534
11160	-0.0022878	3.75344
11163.2	-0.00228846	3.75349
11166.4	-0.00228911	3.75353
11169.6	-0.00228977	3.75357
11172.8	-0.00229042	3.75361
11176	-0.00229108	3.75365
11179.2	-0.00229174	3.7537
11182.4	-0.00229239	3.75374
11185.6	-0.00229305	3.75378
11188.8	-0.0022937	3.75382
11192	-0.00229436	3.75386
11195.2	-0.00229502	3.7539
11198.4	-0.00229567	3.75395
11201.6	-0.00229633	3.75399
11204.8	-0.00229698	3.75403
11208	-0.00229764	3.75407
11211.2	-0.0022983	3.75411
11214.4	-0.00229895	3.75415
11217.6	-0.00229961	3.7542
11220.8	-0.00230026	3.75424
11224	-0.00230092	3.75428
11227.2	-0.00230158	3.75432
11230.4	-0.00230223	3.75436
11233.6	-0.00230289	3.75441
11236.8	-0.00230354	3.75445
11240	-0.0023042	3.75449
11243.2	-0.00230486	3.75453
11246.4	-0.00230551	3.75457
11249.6	-0.00230617	3.75461
11252.8	-0.00230682	3.75466
11256	-0.00230748	3.7547
11259.2	-0.00230814	3.75474
11262.4	-0.00230879	3.75478
11265.6	-0.00230945	3.75482
11268.8	-0.0023101	3.75486
11272	-0.00231076	3.75491
11275.2	-0.00231142	3.75495
11278.4	-0.00231207	3.75499
11281.6	-0.00231273	3.75503
11284.8	-0.00231338	3.75507
11288	-0.00231404	3.75512
11291.2	-0.0023147	3.75516
11294.4	-0.00231535	3.7552
11297.6	-0.00231601	3.75524
11300.8	-0.00231666	3.75528
11304	-0.00231732	3.75532
11307.2	-0.00231798	3.75537
11310.4	-0.00231863	3.75541
11313.6	-0.00231929	3.75545
11316.8	-0.00231994	3.75549
11320	-0.0023206	3.75553
11323.2	-0.00232126	3.75557
11326.4	-0.00232191	3.75562
11329.6	-0.00232257	3.75566
11332.8	-0.00232322	3.7557
11336	-0.00232388	3.75574
11339.2	-0.00232454	3.75578
11342.4	-0.00232519	3.75582
11345.6	-0.00232585	3.75587
11348.8	-0.0023265	3.75591
11352	-0.00232716	3.75595
11353.6	-0.00232749	3.75597
11356.8	-0.00232814	3.75601
11360	-0.0023288	3.75605
11361.6	-0.00232913	3.75607
11364.8	-0.00232978	3.75612
11368	-0.00233044	3.75616
11371.2	-0.0023311	3.7562
11374.4	-0.00233175	3.75624
11377.6	-0.00233241	3.75628
11380.8	-0.00233306	3.75632
11384	-0.00233372	3.75637
11387.2	-0.00233438	3.75641
11390.4	-0.00233503	3.75645
11393.6	-0.00233569	3.75649
11395.2	-0.00233602	3.75651
11396.8	-0.00233634	3.75653
11400	-0.002337	3.75657
11403.2	-0.00233766	3.75662
11406.4	-0.00233831	3.75666
11409.6	-0.00233897	3.7567
11412.8	-0.00233962	3.75674
11416	-0.00234028	3.75678
11419.2	-0.00234094	3.75682
11422.4	-0.00234159	3.75687
11424	-0.00234192	3.75689
11425.6	-0.00234225	3.75691
11428.8	-0.0023429	3.75695
11432	-0.00234356	3.75699
11435.2	-0.00234422	3.75703
11438.4	-0.00234487	3.75707
11441.6	-0.00234553	3.75712
11444.8	-0.00234618	3.75716
11448	-0.00234684	3.7572
11451.2	-0.0023475	3.75724
11452.8	-0.00234782	3.75726
11454.4	-0.00234815	3.75728
11456	-0.00234848	3.7573
11457.6	-0.00234881	3.75732
11459.2	-0.00234914	3.75735
11460.8	-0.00234946	3.75737
11462.4	-0.00234979	3.75739
11464	-0.00235012	3.75741
11465.6	-0.00235045	3.75743
11467.2	-0.00235078	3.75745
11468.8	-0.0023511	3.75747
11470.4	-0.00235143	3.75749
11472	-0.00235176	3.75751
11473.6	-0.00235209	3.75753
11476.8	-0.00235274	3.75757
11478.4	-0.00235307	3.7576
11480	-0.0023534	3.75762
11481.6	-0.00235373	3.75764
11483.2	-0.00235406	3.75766
11484.8	-0.00235438	3.75768
11486.4	-0.00235471	3.7577
11488	-0.00235504	3.75772
11489.6	-0.00235537	3.75774
11491.2	-0.0023557	3.75776
11492.8	-0.00235602	3.75778
11494.4	-0.00235635	3.7578
11496	-0.00235668	3.75782
11497.6	-0.00235701	3.75785
11499.2	-0.00235734	3.75787
11500.8	-0.00235766	3.75789
11502.4	-0.00235799	3.75791
11504	-0.00235832	3.75793
11505.6	-0.00235865	3.75795
11507.2	-0.00235898	3.75797
11508.8	-0.0023593	3.75799
11510.4	-0.00235963	3.75801
11512	-0.00235996	3.75803
11513.6	-0.00236029	3.75805
11515.2	-0.00236062	3.75807
11516.8	-0.00236094	3.75809
11518.4	-0.00236127	3.75812
11520	-0.0023616	3.75814
11521.6	-0.00236193	3.75816
11523.2	-0.00236226	3.75818
11524.8	-0.00236258	3.7582
11526.4	-0.00236291	3.75822
11528	-0.00236324	3.75824
11529.6	-0.00236357	3.75826
11531.2	-0.0023639	3.75828
11532.8	-0.00236422	3.7583
11534.4	-0.00236455	3.75832
11536	-0.00236488	3.75834
11537.6	-0.00236521	3.75837
11539.2	-0.00236554	3.75839
11540.8	-0.00236586	3.75841
11542.4	-0.00236619	3.75843
11544	-0.00236652	3.75845
11545.6	-0.00236685	3.75847
11547.2	-0.00236718	3.75849
11548.8	-0.0023675	3.75851
11550.4	-0.00236783	3.75853
11552	-0.00236816	3.75855
11553.6	-0.00236849	3.75857
11555.2	-0.00236882	3.75859
11556.8	-0.00236914	3.75861
11558.4	-0.00236947	3.75864
11560	-0.0023698	3.75866
11561.6	-0.00237013	3.75868
11563.2	-0.00237046	3.7587
11564.8	-0.00237078	3.75872
11566.4	-0.00237111	3.75874
11568	-0.00237144	3.75876
11569.6	-0.00237177	3.75878
11571.2	-0.0023721	3.7588
11572.8	-0.00237242	3.75882
11574.4	-0.00237275	3.75884
11576	-0.00237308	3.75886
11577.6	-0.00237341	3.75888
11579.2	-0.00237374	3.75891
11580.8	-0.00237406	3.75893
11581.6	-0.00237423	3.75894
11583.2	-0.00237456	3.75896
11584.8	-0.00237488	3.75898
11586.4	-0.00237521	3.759
11588	-0.00237554	3.75902
11589.6	-0.00237587	3.75904
11591.2	-0.0023762	3.75906
11592.8	-0.00237652	3.75908
11594.4	-0.00237685	3.7591
11596	-0.00237718	3.75912
11597.6	-0.00237751	3.75914
11598.4	-0.00237767	3.75915
11599.2	-0.00237784	3.75917
11600	-0.002378	3.75918
11601.6	-0.00237833	3.7592
11603.2	-0.00237866	3.75922
11604.8	-0.00237898	3.75924
11605.6	-0.00237915	3.75925
11607.2	-0.00237948	3.75927
11608	-0.00237964	3.75928
11608.8	-0.0023798	3.75929
11609.6	-0.00237997	3.7593
11610.4	-0.00238013	3.75931
11611.2	-0.0023803	3.75932
11612.8	-0.00238062	3.75934
11614.4	-0.00238095	3.75936
11615.2	-0.00238112	3.75937
11615.6	-0.0023812	3.75938
11616.4	-0.00238136	3.75939
11617.2	-0.00238153	3.7594
11618	-0.00238169	3.75941
11618.8	-0.00238185	3.75942
11619.6	-0.00238202	3.75943
11621.2	-0.00238235	3.75945
11622	-0.00238251	3.75946
11622.8	-0.00238267	3.75947
11623.6	-0.00238284	3.75948
11624.4	-0.002383	3.75949
11626	-0.00238333	3.75951
11627.6	-0.00238366	3.75953
11629.2	-0.00238399	3.75955
11630	-0.00238415	3.75956
11630.8	-0.00238431	3.75958
11631.6	-0.00238448	3.75959
11632.4	-0.00238464	3.7596
11633.2	-0.00238481	3.75961
11634	-0.00238497	3.75962
11634.8	-0.00238513	3.75963
11635.6	-0.0023853	3.75964
11636.4	-0.00238546	3.75965
11637.2	-0.00238563	3.75966
11638	-0.00238579	3.75967
11638.8	-0.00238595	3.75968
11639.2	-0.00238604	3.75968
11640	-0.0023862	3.75969
11640.8	-0.00238636	3.75971
11641.6	-0.00238653	3.75972
11642.4	-0.00238669	3.75973
11643.2	-0.00238686	3.75974
11644	-0.00238702	3.75975
11644.8	-0.00238718	3.75976
11645.6	-0.00238735	3.75977
11646.4	-0.00238751	3.75978
11647.2	-0.00238768	3.75979
11648	-0.00238784	3.7598
11648.8	-0.002388	3.75981
11649.6	-0.00238817	3.75982
11650.4	-0.00238833	3.75983
11651.2	-0.0023885	3.75984
11652	-0.00238866	3.75985
11652.8	-0.00238882	3.75986
11653.6	-0.00238899	3.75987
11654.4	-0.00238915	3.75988
11655.2	-0.00238932	3.75989
11656	-0.00238948	3.7599
11656.8	-0.00238964	3.75991
11657.6	-0.00238981	3.75992
11658.4	-0.00238997	3.75993
11659.2	-0.00239014	3.75994
11660	-0.0023903	3.75995
11660.8	-0.00239046	3.75996
11661.6	-0.00239063	3.75997
11662.4	-0.00239079	3.75999
11663.2	-0.00239096	3.76
11664	-0.00239112	3.76001
11664.8	-0.00239128	3.76002
11665.6	-0.00239145	3.76003
11666.4	-0.00239161	3.76004
11667.2	-0.00239178	3.76005
11668	-0.00239194	3.76006
11668.8	-0.0023921	3.76007
11669.6	-0.00239227	3.76008
11670.4	-0.00239243	3.76009
11671.2	-0.0023926	3.7601
11672	-0.00239276	3.76011
11672.8	-0.00239292	3.76012
11673.6	-0.00239309	3.76013
11674.4	-0.00239325	3.76014
11675.2	-0.00239342	3.76015
11676	-0.00239358	3.76016
11676.8	-0.00239374	3.76017
11678.4	-0.00239407	3.76019
11680	-0.0023944	3.76021
11680.8	-0.00239456	3.76022
11681.2	-0.00239465	3.76023
11681.6	-0.00239473	3.76023
11682.4	-0.00239489	3.76024
11683.2	-0.00239506	3.76025
11684	-0.00239522	3.76027
11684.8	-0.00239538	3.76028
11685.6	-0.00239555	3.76029
11686.4	-0.00239571	3.7603
11687.2	-0.00239588	3.76031
11688	-0.00239604	3.76032
11688.8	-0.0023962	3.76033
11689.6	-0.00239637	3.76034
11690.4	-0.00239653	3.76035
11691.2	-0.0023967	3.76036
11692	-0.00239686	3.76037
11692.8	-0.00239702	3.76038
11693.6	-0.00239719	3.76039
11694.4	-0.00239735	3.7604
11695.2	-0.00239752	3.76041
11696	-0.00239768	3.76042
11696.8	-0.00239784	3.76043
11697.6	-0.00239801	3.76044
11698.4	-0.00239817	3.76045
11699.2	-0.00239834	3.76046
11700	-0.0023985	3.76047
11700.8	-0.00239866	3.76048
11701.6	-0.00239883	3.76049
11702.4	-0.00239899	3.7605
11703.2	-0.00239916	3.76051
11704	-0.00239932	3.76052
11704.4	-0.0023994	3.76053
11704.8	-0.00239948	3.76053
11705.2	-0.00239957	3.76054
11706	-0.00239973	3.76055
11706.8	-0.00239989	3.76056
11707.6	-0.00240006	3.76057
11708.4	-0.00240022	3.76058
11708.8	-0.0024003	3.76059
11709.6	-0.00240047	3.7606
11710.4	-0.00240063	3.76061
11711.2	-0.0024008	3.76062
11711.6	-0.00240088	3.76062
11712.4	-0.00240104	3.76063
11713.2	-0.00240121	3.76064
11714	-0.00240137	3.76065
11714.8	-0.00240153	3.76066
11715.6	-0.0024017	3.76067
11716.4	-0.00240186	3.76068
11717.2	-0.00240203	3.7607
11718	-0.00240219	3.76071
11718.8	-0.00240235	3.76072
11719.6	-0.00240252	3.76073
11720.4	-0.00240268	3.76074
11721.2	-0.00240285	3.76075
11722	-0.00240301	3.76076
11722.8	-0.00240317	3.76077
11723.6	-0.00240334	3.76078
11724.4	-0.0024035	3.76079
11725.2	-0.00240367	3.7608
11726	-0.00240383	3.76081
11726.8	-0.00240399	3.76082
11727.6	-0.00240416	3.76083
11728	-0.00240424	3.76084
11728.8	-0.0024044	3.76085
11729.6	-0.00240457	3.76086
11730.4	-0.00240473	3.76087
11730.8	-0.00240481	3.76087
11731.2	-0.0024049	3.76088
11732	-0.00240506	3.76089
11732.8	-0.00240522	3.7609
11733.6	-0.00240539	3.76091
11734.4	-0.00240555	3.76092
11735.2	-0.00240572	3.76093
11736	-0.00240588	3.76094
11736.8	-0.00240604	3.76095
11737.6	-0.00240621	3.76096
11738.4	-0.00240637	3.76097
11739.2	-0.00240654	3.76098
11740	-0.0024067	3.76099
11740.8	-0.00240686	3.761
11741.6	-0.00240703	3.76101
11742.4	-0.00240719	3.76102
11743.2	-0.00240736	3.76103
11744	-0.00240752	3.76104
11744.4	-0.0024076	3.76105
11744.8	-0.00240768	3.76105
11745.2	-0.00240777	3.76106
11745.6	-0.00240785	3.76106
11746.4	-0.00240801	3.76107
11747.2	-0.00240818	3.76108
11748	-0.00240834	3.76109
11748.8	-0.0024085	3.7611
11749.2	-0.00240859	3.76111
11749.6	-0.00240867	3.76111
11750	-0.00240875	3.76112
11750.8	-0.00240891	3.76113
11751.6	-0.00240908	3.76114
11752	-0.00240916	3.76115
11752.4	-0.00240924	3.76115
11752.8	-0.00240932	3.76116
11753.2	-0.00240941	3.76116
11753.6	-0.00240949	3.76117
11754.4	-0.00240965	3.76118
11755.2	-0.00240982	3.76119
11756	-0.00240998	3.7612
11756.4	-0.00241006	3.7612
11756.8	-0.00241014	3.76121
11757.6	-0.00241031	3.76122
11758.4	-0.00241047	3.76123
11759.2	-0.00241064	3.76124
11760	-0.0024108	3.76125
11760.8	-0.00241096	3.76126
11761.6	-0.00241113	3.76127
11762.4	-0.00241129	3.76128
11763.2	-0.00241146	3.76129
11764	-0.00241162	3.7613
11764.4	-0.0024117	3.76131
11764.8	-0.00241178	3.76131
11765.6	-0.00241195	3.76132
11766.4	-0.00241211	3.76133
11766.8	-0.00241219	3.76134
11767.2	-0.00241228	3.76134
11768	-0.00241244	3.76135
11768.4	-0.00241252	3.76136
11768.8	-0.0024126	3.76136
11769.6	-0.00241277	3.76137
11770	-0.00241285	3.76138
11770.4	-0.00241293	3.76138
11770.8	-0.00241301	3.76139
11771.2	-0.0024131	3.76139
11771.6	-0.00241318	3.7614
11772.4	-0.00241334	3.76141
11772.8	-0.00241342	3.76142
11773.2	-0.00241351	3.76142
11773.6	-0.00241359	3.76143
11774.4	-0.00241375	3.76144
11775.2	-0.00241392	3.76145
11775.6	-0.002414	3.76145
11776	-0.00241408	3.76146
11776.4	-0.00241416	3.76146
11777.2	-0.00241433	3.76147
11777.6	-0.00241441	3.76148
11778	-0.00241449	3.76148
11778.4	-0.00241457	3.76149
11779.2	-0.00241474	3.7615
11780	-0.0024149	3.76151
11780.8	-0.00241506	3.76152
11781.6	-0.00241523	3.76153
11782.4	-0.00241539	3.76154
11783.2	-0.00241556	3.76155
11784	-0.00241572	3.76156
11784.4	-0.0024158	3.76157
11784.8	-0.00241588	3.76157
11785.2	-0.00241597	3.76158
11785.6	-0.00241605	3.76158
11786.4	-0.00241621	3.76159
11787.2	-0.00241638	3.7616
11788	-0.00241654	3.76161
11788.4	-0.00241662	3.76162
11788.8	-0.0024167	3.76162
11789.2	-0.00241679	3.76163
11789.6	-0.00241687	3.76163
11790	-0.00241695	3.76164
11790.4	-0.00241703	3.76164
11791.2	-0.0024172	3.76165
11792	-0.00241736	3.76166
11792.8	-0.00241752	3.76167
11793.2	-0.00241761	3.76168
11793.6	-0.00241769	3.76168
11794	-0.00241777	3.76169
11794.8	-0.00241793	3.7617
11795.2	-0.00241802	3.7617
11796	-0.00241818	3.76172
11796.4	-0.00241826	3.76172
11796.8	-0.00241834	3.76173
11797.2	-0.00241843	3.76173
11797.6	-0.00241851	3.76174
11798	-0.00241859	3.76174
11798.8	-0.00241875	3.76175
11799.2	-0.00241884	3.76176
11799.6	-0.00241892	3.76176
11800	-0.002419	3.76177
11800.4	-0.00241908	3.76177
11800.8	-0.00241916	3.76178
11801.2	-0.00241925	3.76178
11801.6	-0.00241933	3.76179
11802	-0.00241941	3.76179
11802.4	-0.00241949	3.7618
11802.8	-0.00241957	3.7618
11803.2	-0.00241966	3.76181
11804	-0.00241982	3.76182
11804.4	-0.0024199	3.76182
11804.8	-0.00241998	3.76183
11805.2	-0.00242007	3.76183
11805.6	-0.00242015	3.76184
11806	-0.00242023	3.76184
11806.4	-0.00242031	3.76185
11807.2	-0.00242048	3.76186
11807.6	-0.00242056	3.76187
11808	-0.00242064	3.76187
11808.4	-0.00242072	3.76188
11808.8	-0.0024208	3.76188
11809.2	-0.00242089	3.76189
11809.6	-0.00242097	3.76189
11810	-0.00242105	3.7619
11810.4	-0.00242113	3.7619
11811.2	-0.0024213	3.76191
11812	-0.00242146	3.76192
11812.4	-0.00242154	3.76193
11812.8	-0.00242162	3.76193
11813.2	-0.00242171	3.76194
11813.6	-0.00242179	3.76194
11814	-0.00242187	3.76195
11814.4	-0.00242195	3.76195
11814.8	-0.00242203	3.76196
11815.2	-0.00242212	3.76196
11816	-0.00242228	3.76197
11816.4	-0.00242236	3.76198
11816.8	-0.00242244	3.76198
11817.2	-0.00242253	3.76199
11817.6	-0.00242261	3.76199
11818.4	-0.00242277	3.762
11819.2	-0.00242294	3.76201
11820	-0.0024231	3.76203
11820.4	-0.00242318	3.76203
11821.2	-0.00242335	3.76204
11821.6	-0.00242343	3.76205
11822	-0.00242351	3.76205
11822.4	-0.00242359	3.76206
11823.2	-0.00242376	3.76207
11823.6	-0.00242384	3.76207
11824	-0.00242392	3.76208
11824.4	-0.002424	3.76208
11825.2	-0.00242417	3.76209
11825.6	-0.00242425	3.7621
11825.8	-0.00242429	3.7621
11826.2	-0.00242437	3.76211
11826.6	-0.00242445	3.76211
11827	-0.00242453	3.76212
11827.4	-0.00242462	3.76212
11827.8	-0.0024247	3.76213
11828.2	-0.00242478	3.76213
11828.6	-0.00242486	3.76214
11829	-0.00242494	3.76214
11829.4	-0.00242503	3.76215
11829.8	-0.00242511	3.76215
11830.2	-0.00242519	3.76216
11830.6	-0.00242527	3.76216
11831	-0.00242535	3.76217
11831.4	-0.00242544	3.76217
11831.8	-0.00242552	3.76218
11832.2	-0.0024256	3.76218
11833	-0.00242576	3.76219
11833.4	-0.00242585	3.7622
11833.8	-0.00242593	3.7622
11834.6	-0.00242609	3.76221
11835.4	-0.00242626	3.76222
11835.8	-0.00242634	3.76223
11836.2	-0.00242642	3.76223
11836.6	-0.0024265	3.76224
11837	-0.00242658	3.76224
11837.4	-0.00242667	3.76225
11837.8	-0.00242675	3.76226
11838.6	-0.00242691	3.76227
11839.4	-0.00242708	3.76228
11839.8	-0.00242716	3.76228
11840.2	-0.00242724	3.76229
11840.6	-0.00242732	3.76229
11841	-0.0024274	3.7623
11841.4	-0.00242749	3.7623
11841.8	-0.00242757	3.76231
11842.2	-0.00242765	3.76231
11842.6	-0.00242773	3.76232
11843	-0.00242781	3.76232
11843.4	-0.0024279	3.76233
11843.8	-0.00242798	3.76233
11844.2	-0.00242806	3.76234
11844.6	-0.00242814	3.76234
11845.4	-0.00242831	3.76235
11845.8	-0.00242839	3.76236
11846	-0.00242843	3.76236
11846.4	-0.00242851	3.76237
11846.8	-0.00242859	3.76237
11847.2	-0.00242868	3.76238
11847.6	-0.00242876	3.76238
11848	-0.00242884	3.76239
11848.4	-0.00242892	3.76239
11848.8	-0.002429	3.7624
11849.2	-0.00242909	3.7624
11849.6	-0.00242917	3.76241
11850	-0.00242925	3.76241
11850.4	-0.00242933	3.76242
11850.8	-0.00242941	3.76242
11851.2	-0.0024295	3.76243
11851.6	-0.00242958	3.76243
11852	-0.00242966	3.76244
11852.2	-0.0024297	3.76244
11852.6	-0.00242978	3.76245
11853	-0.00242986	3.76245
11853.4	-0.00242995	3.76246
11853.8	-0.00243003	3.76246
11854.2	-0.00243011	3.76247
11854.6	-0.00243019	3.76247
11855	-0.00243027	3.76248
11855.4	-0.00243036	3.76248
11855.8	-0.00243044	3.76249
11856.2	-0.00243052	3.76249
11857	-0.00243068	3.7625
11857.4	-0.00243077	3.76251
11857.8	-0.00243085	3.76251
11858.2	-0.00243093	3.76252
11858.6	-0.00243101	3.76252
11859	-0.00243109	3.76253
11859.4	-0.00243118	3.76253
11859.8	-0.00243126	3.76254
11860.2	-0.00243134	3.76254
11860.6	-0.00243142	3.76255
11861	-0.0024315	3.76255
11861.4	-0.00243159	3.76256
11862.2	-0.00243175	3.76257
11862.6	-0.00243183	3.76258
11863.4	-0.002432	3.76259
11863.8	-0.00243208	3.76259
11864.2	-0.00243216	3.7626
11864.6	-0.00243224	3.7626
11865	-0.00243232	3.76261
11865.4	-0.00243241	3.76261
11865.8	-0.00243249	3.76262
11866.2	-0.00243257	3.76262
11866.6	-0.00243265	3.76263
11867	-0.00243273	3.76263
11867.8	-0.0024329	3.76264
11868.2	-0.00243298	3.76265
11868.6	-0.00243306	3.76265
11869	-0.00243314	3.76266
11869.4	-0.00243323	3.76266
11869.8	-0.00243331	3.76267
11870.2	-0.00243339	3.76267
11870.6	-0.00243347	3.76268
11871	-0.00243355	3.76268
11871.4	-0.00243364	3.76269
11871.8	-0.00243372	3.76269
11872.2	-0.0024338	3.7627
11872.6	-0.00243388	3.7627
11873	-0.00243396	3.76271
11873.4	-0.00243405	3.76272
11873.8	-0.00243413	3.76272
11874.6	-0.00243429	3.76273
11875	-0.00243437	3.76274
11875.4	-0.00243446	3.76274
11875.8	-0.00243454	3.76275
11876.2	-0.00243462	3.76275
11876.6	-0.0024347	3.76276
11877	-0.00243478	3.76276
11877.4	-0.00243487	3.76277
11877.8	-0.00243495	3.76277
11878.2	-0.00243503	3.76278
11878.6	-0.00243511	3.76278
11879	-0.00243519	3.76279
11879.4	-0.00243528	3.76279
11879.8	-0.00243536	3.7628
11880.6	-0.00243552	3.76281
11881	-0.0024356	3.76281
11881.4	-0.00243569	3.76282
11881.8	-0.00243577	3.76282
11882.2	-0.00243585	3.76283
11882.6	-0.00243593	3.76283
11883	-0.00243601	3.76284
11883.4	-0.0024361	3.76284
11883.8	-0.00243618	3.76285
11884.2	-0.00243626	3.76285
11884.6	-0.00243634	3.76286
11885	-0.00243642	3.76286
11885.4	-0.00243651	3.76287
